Degree,Laser Distance,Intensity,Error,Actual Distance
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4600
1,4662.0,5,0,4600
1,-492.0,0,8035,4600
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,4662.0,5,0,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4575
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,4590.0,5,0,4550
1,-492.0,0,8035,4550
1,4618.0,6,0,4550
1,4676.0,6,0,4550
1,-492.0,0,8035,4550
1,4543.0,6,0,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,4647.0,5,0,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,4676.0,6,0,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,4263.0,8,0,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4550
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4525
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,4023.0,6,0,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4500
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,4465.0,7,0,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4475
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4450
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,4538.0,5,0,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,4279.0,6,0,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,4189.0,6,0,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,4488.0,6,0,4425
1,-492.0,0,8035,4425
1,-492.0,0,8035,4425
1,4461.0,7,0,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,4465.0,5,0,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,4421.0,5,0,4400
1,-492.0,0,8035,4400
1,-492.0,0,8035,4400
1,4479.0,6,0,4400
1,-492.0,0,8035,4400
1,4609.0,5,0,4400
1,4226.0,6,0,4400
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,4438.0,5,0,4375
1,4452.0,6,0,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,3942.0,7,0,4375
1,-492.0,0,8035,4375
1,4576.0,6,0,4375
1,-492.0,0,8035,4375
1,4474.0,7,0,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,4368.0,6,0,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4375
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,4403.0,5,0,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4350
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,4465.0,6,0,4325
1,-492.0,0,8035,4325
1,4238.0,6,0,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,4355.0,6,0,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,4351.0,6,0,4325
1,4864.0,9,0,4325
1,4497.0,6,0,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,4386.0,5,0,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,4390.0,5,0,4325
1,4438.0,6,0,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,4657.0,6,0,4325
1,-492.0,0,8035,4325
1,-492.0,0,8035,4325
1,4416.0,5,0,4325
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,4334.0,6,0,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,4390.0,5,0,4300
1,-492.0,0,8035,4300
1,4351.0,6,0,4300
1,4360.0,6,0,4300
1,-492.0,0,8035,4300
1,4751.0,7,0,4300
1,-492.0,0,8035,4300
1,4373.0,5,0,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,4470.0,6,0,4300
1,4399.0,5,0,4300
1,4408.0,5,0,4300
1,-492.0,0,8035,4300
1,4364.0,6,0,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,4377.0,5,0,4300
1,4381.0,6,0,4300
1,4696.0,6,0,4300
1,4452.0,6,0,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,4438.0,7,0,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,4381.0,6,0,4300
1,-492.0,0,8035,4300
1,-492.0,0,8035,4300
1,3975.0,7,0,4300
1,-492.0,0,8035,4300
1,4403.0,5,0,4275
1,4373.0,5,0,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,4173.0,8,0,4275
1,4321.0,6,0,4275
1,-492.0,0,8035,4275
1,4321.0,6,0,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,4317.0,6,0,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,4355.0,6,0,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,4283.0,6,0,4275
1,-492.0,0,8035,4275
1,4377.0,7,0,4275
1,4373.0,5,0,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,4317.0,6,0,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,-492.0,0,8035,4275
1,4287.0,6,0,4250
1,4114.0,9,0,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,4955.0,9,0,4250
1,-492.0,0,8035,4250
1,4347.0,5,0,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,4279.0,6,0,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,4321.0,6,0,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,4317.0,6,0,4250
1,-492.0,0,8035,4250
1,4360.0,5,0,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
1,-492.0,0,8035,4250
